Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX80684I99900KS,Intel,Core i9-9900KS,1,106,4033,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,BX80684I99900KF,Intel,Core i9-9900KF,2,100,6658,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,BX80684I99900K,Intel,Core i9-9900K,3,99.5,158402,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,BX80684I79700K,Intel,Core i7-9700K,4,98.8,151006,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,BX80684I79700KF,Intel,Core i7-9700KF,5,98.4,2069,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,BX80684I99900,Intel,Core i9-9900,6,95.5,1830,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,BX80684I78086K,Intel,Core i7-8086K,7,95.3,19271,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,8,94.3,48451,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044
CPU,BX80684I59600KF,Intel,Core i5-9600KF,9,94.3,9158,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,10,93.8,545,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor
CPU,BX80684I79700F,Intel,Core i7-9700F,11,93.7,5222,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,100-100000025BOX,AMD,Ryzen 7 3800X,12,93.6,31932,https://cpu.userbenchmark.com/AMD-Ryzen-7-3800X/Rating/4047
CPU,BX80684I79700,Intel,Core i7-9700,13,93.5,12793,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,14,93.5,528,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,15,93.4,5482,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057
CPU,BX8069510920X,Intel,Core i9-10920X,16,93.4,104,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz
CPU,BX80684I59600K,Intel,Core i5-9600K,17,93.2,92701,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX8069510900X,Intel,Core i9-10900X,18,92.9,185,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz
CPU,BX8069510940X,Intel,Core i9-10940X,19,92.7,93,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz
CPU,BX80684I78700K,Intel,Core i7-8700K,20,92.6,400791,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,21,92.1,129838,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043
CPU,BX80684I59600,Intel,Core i5-9600,22,91.9,183,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,BX80673I99920X,Intel,Core i9-9920X,23,90.4,574,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,BX80684I39350KF,Intel,Core i3-9350KF,24,90,205,https://cpu.userbenchmark.com/Intel-Core-i3-9350KF/Rating/4055
CPU,BX80684I58600K,Intel,Core i5-8600K,25,89.8,153986,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,26,89.7,54621,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041
CPU,BX80673I99940X,Intel,Core i9-9940X,27,89.3,647,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,BX80673I99900X,Intel,Core i9-9900X,28,89,1625,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,BX8069510980XE,Intel,Core i9-10980XE,29,88.8,76,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz
CPU,100-1000000158,AMD,Ryzen 5 3500X,30,88.8,1557,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052
CPU,BX80673I99960X,Intel,Core i9-9960X,31,88.6,339,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,BX80673I79800X,Intel,Core i7-9800X,32,88.3,1377,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,BX80684I59500,Intel,Core i5-9500,33,88.2,1181,https://cpu.userbenchmark.com/SpeedTest/825467/IntelR-CoreTM-i5-9500-CPU---300GHz
CPU,100-1000000050,AMD,Ryzen 5 3500,34,87.7,1109,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053
CPU,100-100000031BOX,AMD,Ryzen 5 3600,35,87.4,179039,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040
CPU,BX80673I97900X,Intel,Core i9-7900X,36,87.3,11368,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80677I77740X,Intel,Core i7-7740X,37,87.1,3419,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,BX80677I57640X,Intel,Core i5-7640X,38,86.9,1443,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,BX80684I78700,Intel,Core i7-8700,39,86.8,149349,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX80677I77700K,Intel,Core i7-7700K,40,86.4,397768,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,BX80673I97940X,Intel,Core i9-7940X,41,86.2,2442,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,BX80673I99820X,Intel,Core i9-9820X,42,86.2,891,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,BX80673I97920X,Intel,Core i9-7920X,43,86.1,2687,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,BX80673I77820X,Intel,Core i7-7820X,44,86.1,17081,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,BX80673I99980X,Intel,Core i9-9980XE,45,86,884,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,BX80684I58600,Intel,Core i5-8600,46,85.7,9100,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,BX80673I97960X,Intel,Core i9-7960X,47,85.3,1332,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,,Intel,Core i9-9980HK,48,84.7,2373,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,49,84.1,1567,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor
CPU,BX80673I77800X,Intel,Core i7-7800X,50,83.2,8791,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,51,82.6,5028,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor
CPU,BX80684I38350K,Intel,Core i3-8350K,52,82.6,16141,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,BX80673I97980X,Intel,Core i9-7980XE,53,82.5,2588,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,BX80684I59400,Intel,Core i5-9400,54,82.1,4485,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz
CPU,BX80677I57600K,Intel,Core i5-7600K,55,81.7,133418,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,BX80684I59400F,Intel,Core i5-9400F,56,81.7,65377,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051
CPU,BX80684I58500,Intel,Core i5-8500,57,81.6,18343,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,58,81.3,264092,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958
CPU,CL8068404069006,Intel,Core i9-9880H,59,81.2,2818,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz
CPU,BX80684I39100,Intel,Core i3-9100,60,80.9,1309,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz
CPU,,Intel,Core i7-9850H,61,80.3,2127,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz
CPU,BX80671I76850K,Intel,Core i7-6850K,62,80.2,18270,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,FH8068403419332,Intel,Core i7-8559U,63,80.2,1281,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz
CPU,BX80671I76900K,Intel,Core i7-6900K,64,80,4513,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX80662I76700K,Intel,Core i7-6700K,65,79.6,352224,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,66,78.9,169679,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956
CPU,BX80684I39100F,Intel,Core i3-9100F,67,78.7,13394,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054
CPU,BX80684I58400,Intel,Core i5-8400,68,78.2,159950,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX80646I74790K,Intel,Core i7-4790K,69,77.4,280681,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,70,77.4,3062,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,BX80671I76950X,Intel,Core i7-6950X,71,77.3,4289,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,CM8068403358413,Intel,Core i7-8700T,72,77.2,2039,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz
CPU,,Intel,Core i5-9400H,73,76.8,139,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,74,76.6,13747,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,75,76.5,5064,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,76,76.5,488,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor
CPU,,Intel,Core i7-8809G,77,76.2,2227,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz
CPU,BX80648I75930K,Intel,Core i7-5930K,78,76,24947,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,CL8068403805708,Intel,Core i9-8950HK,79,75.9,7515,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,80,75.8,58339,https://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,,Intel,Core i7-1065G7,81,75.8,5279,https://cpu.userbenchmark.com/SpeedTest/888368/IntelR-CoreTM-i7-1065G7-CPU---130GHz
CPU,CL8068404121817,Intel,Core i7-9750H,82,75.7,78123,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz
CPU,BX80658i75775C,Intel,Core i7-5775C,83,75.6,1013,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,,Intel,Xeon E3-1245 v6,84,75.6,296,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz
CPU,BX80662I56600K,Intel,Core i5-6600K,85,75.6,244906,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,,Intel,Xeon E3-1270 v6,86,75.4,355,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz
CPU,BX80677I57600,Intel,Core i5-7600,87,75.4,24995,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,BX80671I76800K,Intel,Core i7-6800K,88,75.4,26308,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,CM8068403358708,Intel,Core i5-8600T,89,75.1,99,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz
CPU,BX80648I75960X,Intel,Core i7-5960X,90,74.9,11844,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80677I77700,Intel,Core i7-7700,91,74.7,127567,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,92,74.5,1928,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor
CPU,CL8068403359725,Intel,Core i7-8850H,93,74.5,9713,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,94,74.4,327392,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955
CPU,YD3400C5FHBOX,AMD,Ryzen 5 3400G,95,74.1,13391,https://cpu.userbenchmark.com/SpeedTest/825156/AMD-Ryzen-5-3400G-with-Radeon-Vega-Graphics
CPU,BX80658i55675C,Intel,Core i5-5675C,96,73.8,617,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,97,73.7,91893,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,,Intel,Core i5-1035G1,98,73.3,2371,https://cpu.userbenchmark.com/SpeedTest/895407/IntelR-CoreTM-i5-1035G1-CPU---100GHz
CPU,CL8068403373614,Intel,Core i5-8400H,99,72.9,608,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz
CPU,BX80648I75820K,Intel,Core i7-5820K,100,72.9,70456,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,,Intel,Xeon E5-1650 v3,101,72.7,3442,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,BX80684I38300,Intel,Core i3-8300,102,72.6,1122,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,,Intel,Xeon E3-1286 v3,103,72.4,19,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,,Intel,Core i7-5775R,104,72.4,118,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,CL8068403359524,Intel,Core i7-8750H,105,72.4,207222,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,BX80633I74960X,Intel,Core i7-4960X,106,72.3,3291,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,107,72.3,84438,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,BX80646I54690K,Intel,Core i5-4690K,108,72.1,164888,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,BX80646I54670K,Intel,Core i5-4670K,109,71.5,95799,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,,Intel,Core i5-1035G7,110,71.4,785,https://cpu.userbenchmark.com/SpeedTest/920409/IntelR-CoreTM-i5-1035G7-CPU---120GHz
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,111,71.4,64136,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,112,71.2,11070,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,YD250XBBM4KAF,AMD,Ryzen 5 2500X,113,71.1,604,https://cpu.userbenchmark.com/SpeedTest/567224/AMD-Ryzen-5-2500X-Quad-Core-Processor
CPU,BX80646I74770K,Intel,Core i7-4770K,114,71.1,118781,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,,Intel,Core i5-8279U,115,70.9,64,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz
CPU,,Intel,Core i5-1035G4,116,70.5,1927,https://cpu.userbenchmark.com/SpeedTest/921077/IntelR-CoreTM-i5-1035G4-CPU---110GHz
CPU,BX80677I57600T,Intel,Core i5-7600T,117,70.5,213,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,,Intel,Core i7-5950HQ,118,70.5,144,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,BX80633I74930K,Intel,Core i7-4930K,119,70.2,14661,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,,Intel,Core i7-10710U,120,70.2,890,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,,Intel,Xeon E3-1271 v3,121,70,685,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,BX80684I38100,Intel,Core i3-8100,122,69.9,63056,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,FH8067703417418,Intel,Core i7-8706G,123,69.8,128,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz
CPU,,Intel,Xeon E5-1650 v2,124,69.4,4474,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,,Intel,Xeon E3-1230 v6,125,69.4,270,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz
CPU,,Intel,Core i7-10510U,126,69.4,4846,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz
CPU,FH8068403419522,Intel,Core i5-8259U,127,69.3,1372,https://cpu.userbenchmark.com/SpeedTest/543736/IntelR-CoreTM-i5-8259U-CPU---230GHz
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,128,69.2,181,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,BX80677I57500,Intel,Core i5-7500,129,68.9,84399,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,BX80662I76700,Intel,Core i7-6700,130,68.7,135554,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,,Intel,Core i5-9300H,131,68.7,21690,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,BX80662I56600,Intel,Core i5-6600,132,68.6,53173,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,,Intel,Xeon E3-1275 v3,133,68.6,190,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,,Intel,Core i7-3970X,134,68.5,1970,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,135,68.5,258566,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,BX80646I54690,Intel,Core i5-4690,136,68.4,46856,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,,Intel,Xeon E3-1230 v5,137,68.4,1373,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,BX80646I74790,Intel,Core i7-4790,138,68.4,141106,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,139,68.3,2087,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,BX80619I73960X,Intel,Core i7-3960X,140,68.3,1325,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,YD130XBBAEBOX,AMD,Ryzen 3 1300X,141,68.1,24946,https://cpu.userbenchmark.com/AMD-Ryzen-3-1300X/Rating/3930
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,142,68,140309,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,CL8068403373522,Intel,Core i5-8300H,143,67.9,70769,https://cpu.userbenchmark.com/SpeedTest/425634/IntelR-CoreTM-i5-8300H-CPU---230GHz
CPU,BX80646I74770,Intel,Core i7-4770,144,67.8,96515,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,,Intel,Core i7-8705G,145,67.7,3666,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,146,67.7,1311,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,,Intel,Xeon E3-1270 v3,147,67.6,653,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,BX80646I74771,Intel,Core i7-4771,148,67.6,7565,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,CM8068403362509,Intel,Core i5-8500T,149,67.6,1591,https://cpu.userbenchmark.com/SpeedTest/532888/IntelR-CoreTM-i5-8500T-CPU---210GHz
CPU,,Intel,Core i5-4670,150,67.5,27329,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,BX80637I73770K,Intel,Core i7-3770K,151,67.4,102907,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,,Intel,Core i7-7820HK,152,67.1,8279,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,BX80677I37350K,Intel,Core i3-7350K,153,66.9,2604,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,,Intel,Core i7-7920HQ,154,66.8,821,https://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,,Intel,Xeon E3-1226 v3,155,66.8,1093,https://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,BX80619I73930K,Intel,Core i7-3930K,156,66.8,23081,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,,Intel,Core i7-4790S,157,66.7,7769,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,BX80637I53570K,Intel,Core i5-3570K,158,66.7,144711,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,,Intel,Xeon E3-1245 v3,159,66.6,1421,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,,Intel,Xeon E3-1240 v3,160,66.6,1459,https://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,,Intel,Core i5-6600T,161,66.5,491,https://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,162,66.4,39450,https://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,BX80677I77700T,Intel,Core i7-7700T,163,66.4,3783,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,,Intel,Core i5-10210U,164,66.3,3687,https://cpu.userbenchmark.com/SpeedTest/819403/IntelR-CoreTM-i5-10210U-CPU---160GHz
CPU,YD2200C5FBBOX,AMD,Ryzen 3 2200G,165,66.3,95250,https://cpu.userbenchmark.com/SpeedTest/441832/AMD-Ryzen-3-2200G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i5-4670S,166,66.3,702,https://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,BX80646I54590,Intel,Core i5-4590,167,66.1,72986,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,BX80677I37320,Intel,Core i3-7320,168,66.1,274,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,,Intel,Xeon E3-1220 v5,169,65.7,619,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,170,65.5,12114,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,,Intel,Core i3-7101E,171,65.2,8,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,BX80633I74820K,Intel,Core i7-4820K,172,65.2,14649,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,,Intel,Core i7-8665U,173,65.1,1958,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,YD2400C5FBBOX,AMD,Ryzen 5 2400G,174,65,69709,https://cpu.userbenchmark.com/SpeedTest/433194/AMD-Ryzen-5-2400G-with-Radeon-Vega-Graphics
